DEPTH,GR
12.63 ,14.77 
18.52 ,1.47 
0.85 ,3.15 
8.47 ,3.23 
16.76 ,15.51 
9.46 ,11.25 
6.52 ,19.44 
16.79 ,3.90 
9.58 ,19.11 
8.49 ,17.24 
3.08 ,6.63 
13.81 ,6.12 
5.27 ,15.70 
19.42 ,8.51 
14.60 ,5.42 
6.58 ,18.75 
14.92 ,13.10 
4.16 ,19.64 
18.89 ,2.53 
19.31 ,1.01 
18.05 ,12.49 
5.70 ,11.59 
4.53 ,19.41 
0.88 ,16.61 
14.29 ,5.24 
4.65 ,13.95 
5.18 ,19.31 
11.00 ,10.95 
1.97 ,3.33 
15.00 ,14.13 
6.10 ,19.10 
8.33 ,2.19 
6.34 ,10.66 
16.74 ,14.65 
13.74 ,7.91 
1.09 ,12.01 
1.15 ,14.33 
14.50 ,11.80 
15.06 ,15.35 
1.26 ,10.40 
19.04 ,11.35 
15.33 ,19.40 
11.43 ,8.48 
2.45 ,7.48 
5.82 ,14.30 
14.36 ,14.91 
8.25 ,13.89 
13.18 ,15.54 
2.03 ,10.29 
2.44 ,12.54 
15.90 ,0.70 
9.58 ,18.82 
5.07 ,14.52 
15.23 ,9.08 
12.66 ,12.10 
17.95 ,5.02 
19.54 ,7.88 
19.03 ,11.45 
7.99 ,16.45 
7.46 ,15.93 
11.79 ,12.69 
10.92 ,7.42 
8.35 ,13.31 
6.88 ,10.31 
17.53 ,17.51 
14.99 ,4.41 
16.94 ,14.73 
14.94 ,12.63 
4.60 ,0.95 
3.01 ,12.11 
18.52 ,14.99 
3.87 ,4.96 
19.22 ,1.83 
13.68 ,8.45 
8.24 ,9.50 
9.52 ,1.98 
6.21 ,9.02 
14.44 ,1.42 
10.84 ,4.97 
7.50 ,17.62 
0.26 ,12.49 
0.25 ,13.79 
4.83 ,19.41 
7.34 ,8.24 
16.57 ,16.29 
18.66 ,12.17 
1.96 ,8.39 
11.44 ,5.98 
14.43 ,0.65 
17.48 ,17.90 
14.27 ,7.83 
0.28 ,19.30 
14.57 ,16.84 
1.71 ,15.02 
3.63 ,14.62 
7.64 ,0.73 
8.43 ,16.69 
1.48 ,13.03 
1.50 ,18.73 
11.13 ,8.66 
12.41 ,10.60 
1.80 ,4.18 
11.99 ,16.14 
15.31 ,8.05 
5.71 ,7.78 
3.93 ,2.42 
10.49 ,16.61 
5.66 ,5.30 
13.49 ,2.50 
2.53 ,7.25 
10.05 ,18.71 
6.34 ,3.47 
11.39 ,19.93 
0.48 ,18.58 
8.28 ,9.30 
11.54 ,12.56 
3.58 ,18.37 
1.80 ,19.13 
10.24 ,8.72 
7.73 ,8.78 
2.96 ,18.71 
19.55 ,13.39 
8.29 ,16.18 
4.45 ,7.55 
1.83 ,11.07 
3.33 ,0.77 
2.50 ,6.70 
11.12 ,15.39 
15.43 ,8.04 
18.29 ,17.49 
17.18 ,14.79 
5.91 ,9.17 
10.82 ,11.91 
10.12 ,2.06 
2.95 ,16.15 
14.85 ,15.72 
11.73 ,5.55 
1.64 ,18.87 
14.64 ,16.43 
19.89 ,9.93 
8.23 ,16.95 
5.59 ,10.36 
5.56 ,9.38 
11.02 ,7.75 
3.08 ,11.67 
0.80 ,19.01 
19.16 ,16.14 
15.35 ,4.59 
6.14 ,0.97 
19.00 ,19.94 
17.22 ,8.99 
10.88 ,13.89 
18.76 ,10.92 
9.84 ,15.69 
8.31 ,17.80 
7.39 ,5.65 
1.32 ,4.63 
1.80 ,5.24 
8.62 ,18.89 
7.04 ,5.02 
5.47 ,8.78 
15.66 ,7.84 
0.33 ,16.80 
0.62 ,8.25 
2.14 ,6.19 
5.45 ,7.74 
11.44 ,18.95 
8.15 ,14.46 
15.49 ,4.15 
0.85 ,5.52 
17.84 ,14.27 
4.59 ,12.67 
19.45 ,1.59 
17.00 ,15.14 
18.54 ,8.22 
18.25 ,19.24 
18.42 ,6.30 
10.38 ,15.63 
12.97 ,6.41 
1.30 ,13.53 
16.71 ,1.26 
0.68 ,8.32 
3.76 ,14.89 
10.73 ,2.45 
11.42 ,17.63 
7.65 ,14.33 
18.00 ,7.28 
6.89 ,10.41 
12.50 ,3.98 
14.98 ,8.96 
8.96 ,8.12 
14.73 ,6.18 
5.31 ,3.50 
18.69 ,5.80 
14.02 ,13.45 
9.19 ,7.74 
18.77 ,11.24 
18.13 ,6.28 
11.19 ,0.48 
8.94 ,12.89 
1.89 ,16.46 
8.31 ,12.38 
19.78 ,9.82 
7.76 ,3.39 
16.41 ,2.06 
19.07 ,5.14 
11.74 ,7.98 
2.31 ,10.46 
16.54 ,1.58 
11.86 ,18.19 
5.15 ,15.39 
11.53 ,8.26 
12.58 ,19.21 
3.27 ,13.23 
0.22 ,5.43 
13.50 ,18.66 
16.18 ,0.15 
18.61 ,19.02 
17.49 ,6.05 
1.62 ,16.02 
18.12 ,16.84 
19.55 ,9.06 
16.08 ,7.25 
2.61 ,1.78 
18.04 ,18.96 
7.14 ,10.33 
19.72 ,11.83 
14.27 ,16.03 
0.80 ,3.09 
2.81 ,14.89 
12.62 ,6.15 
11.82 ,11.50 
14.42 ,14.05 
13.54 ,7.32 
15.09 ,0.58 
1.84 ,2.33 
7.12 ,8.94 
8.67 ,13.12 
12.24 ,13.36 
10.59 ,11.48 
16.84 ,18.91 
15.01 ,5.27 
14.70 ,18.24 
14.19 ,5.96 
1.09 ,18.39 
12.41 ,18.97 
14.02 ,6.87 
1.47 ,0.15 
0.83 ,8.42 
15.65 ,3.67 
1.58 ,4.40 
17.79 ,5.77 
7.32 ,4.25 
6.09 ,17.24 
19.53 ,16.87 
4.73 ,17.03 
15.30 ,1.01 
1.22 ,15.91 
17.14 ,15.93 
16.15 ,15.65 
18.25 ,4.80 
0.37 ,18.90 
9.74 ,1.74 
18.97 ,18.94 
11.56 ,10.13 
13.86 ,7.21 
9.48 ,0.72 
13.83 ,13.04 
13.70 ,10.29 
11.74 ,17.59 
19.05 ,8.68 
10.23 ,14.58 
14.74 ,13.48 
12.17 ,16.99 
5.42 ,16.73 
0.57 ,19.70 
1.67 ,0.57 
6.94 ,0.85 
12.32 ,19.10 
11.99 ,17.36 
15.14 ,14.53 
5.74 ,1.15 
9.79 ,4.96 
18.01 ,8.72 
18.56 ,16.03 
7.32 ,0.33 
4.67 ,7.56 
18.70 ,14.72 
14.58 ,3.30 
16.41 ,1.92 
6.49 ,12.51 
6.90 ,8.60 
2.14 ,11.97 
9.18 ,2.42 
12.06 ,16.84 
16.99 ,11.93 
5.94 ,5.40 
5.23 ,12.83 
13.56 ,8.66 
16.92 ,17.19 
16.50 ,3.62 
0.57 ,3.46 
14.54 ,15.64 
12.08 ,11.28 
4.08 ,8.77 
19.34 ,14.92 
2.99 ,1.87 
15.41 ,2.57 
10.52 ,5.56 
9.57 ,4.19 
6.53 ,1.46 
6.74 ,5.75 
15.70 ,9.24 
17.67 ,19.98 
2.07 ,2.15 
15.98 ,14.09 
12.21 ,2.56 
17.81 ,5.97 
4.06 ,16.91 
19.40 ,3.67 
17.46 ,18.26 
9.99 ,10.68 
12.25 ,11.25 
18.38 ,0.93 
3.31 ,9.27 
16.54 ,19.60 
16.92 ,7.60 
14.17 ,17.97 
19.35 ,4.92 
8.62 ,18.73 
1.09 ,17.38 
6.45 ,5.32 
15.17 ,13.44 
19.90 ,7.75 
1.65 ,15.75 
16.05 ,10.74 
14.19 ,19.76 
7.75 ,18.42 
9.70 ,6.41 
14.18 ,11.83 
9.57 ,19.35 
17.47 ,19.47 
4.12 ,0.58 
16.75 ,2.61 
0.05 ,12.63 
9.02 ,6.37 
1.11 ,14.29 
1.72 ,19.29 
9.71 ,10.94 
19.98 ,12.58 
8.78 ,1.34 
5.26 ,17.30 
18.10 ,14.40 
5.05 ,0.19 
11.73 ,12.45 
4.69 ,14.18 
1.42 ,13.20 
14.70 ,15.32 
6.56 ,9.25 
13.21 ,13.96 
3.64 ,16.07 
16.35 ,13.73 
5.39 ,10.14 
12.95 ,6.35 
5.71 ,11.99 
13.65 ,9.70 
3.55 ,3.63 
4.43 ,18.82 
19.49 ,18.94 
19.82 ,11.32 
8.97 ,12.17 
9.48 ,18.17 
18.27 ,18.47 
6.71 ,4.78 
19.92 ,2.71 
6.20 ,10.57 
0.50 ,12.41 
19.70 ,19.55 
17.15 ,4.40 
18.10 ,0.45 
12.89 ,3.65 
8.79 ,7.92 
5.57 ,8.00 
16.39 ,3.47 
4.36 ,9.66 
4.62 ,19.34 
14.89 ,6.62 
18.26 ,19.66 
12.17 ,15.97 
11.39 ,0.55 
19.82 ,11.53 
7.37 ,2.26 
17.36 ,17.20 
14.75 ,18.45 
4.93 ,12.74 
7.31 ,3.39 
3.37 ,13.06 
2.98 ,8.70 
19.42 ,17.39 
15.87 ,0.10 
4.60 ,13.88 
6.76 ,0.18 
12.12 ,16.51 
14.89 ,6.62 
2.86 ,15.60 
6.30 ,3.26 
7.89 ,18.83 
11.53 ,2.04 
1.55 ,16.81 
9.99 ,9.08 
7.39 ,9.30 
14.51 ,8.78 
19.54 ,10.10 
3.64 ,2.73 
8.34 ,19.95 
17.23 ,13.16 
12.28 ,12.21 
7.52 ,12.83 
15.38 ,14.67 
16.47 ,14.28 
12.13 ,8.75 
12.30 ,3.11 
4.74 ,4.40 
17.23 ,6.95 
17.25 ,11.95 
13.24 ,15.07 
16.56 ,7.34 
3.82 ,8.00 
1.97 ,6.17 
18.47 ,12.78 
7.43 ,8.83 
5.21 ,8.51 
9.56 ,13.71 
12.88 ,5.82 
7.51 ,14.95 
8.76 ,16.29 
14.88 ,17.34 
15.27 ,15.19 
13.11 ,3.01 
7.48 ,1.48 
13.42 ,11.96 
2.18 ,0.59 
0.72 ,13.47 
12.54 ,7.36 
8.69 ,10.86 
9.52 ,0.47 
17.68 ,4.33 
2.34 ,13.24 
17.59 ,14.64 
10.22 ,0.15 
12.17 ,0.48 
10.89 ,15.95 
14.53 ,3.12 
10.25 ,1.59 
1.71 ,19.49 
3.63 ,7.82 
17.88 ,12.67 
17.28 ,18.58 
10.26 ,8.05 
0.99 ,15.17 
3.42 ,6.39 
16.74 ,4.68 
0.23 ,11.84 
16.96 ,19.81 
4.16 ,3.48 
0.13 ,7.72 
14.50 ,16.72 
3.75 ,13.75 
0.13 ,17.04 
11.42 ,6.43 
5.29 ,11.75 
2.42 ,0.57 
1.41 ,15.40 
13.83 ,6.19 
5.23 ,14.36 
15.16 ,11.31 
19.58 ,7.57 
12.06 ,3.98 
3.68 ,9.21 
15.48 ,1.30 
16.60 ,6.33 
0.04 ,14.46 
9.69 ,12.38 
1.08 ,0.98 
13.83 ,12.01 
14.24 ,17.36 
9.98 ,1.46 
9.86 ,7.85 
2.80 ,10.83 
5.61 ,15.26 
12.08 ,12.19 
12.26 ,15.88 
2.56 ,18.04 
16.60 ,4.86 
4.13 ,3.84 
7.66 ,12.57 
8.95 ,11.60 
18.22 ,0.88 
2.18 ,6.48 
19.32 ,12.34 
2.15 ,17.91 
14.13 ,18.78 
10.71 ,3.78 
7.51 ,10.61 
4.38 ,6.70 
2.76 ,6.05 
13.73 ,3.96 
6.96 ,10.03 
